"age","fnlwgt","occupation","education_year","marital_status","race","gender","hours_per_week","income"
27,120126,"Craft-repair",5,"Never-married","White","Male",40,0
29,199411,"Prof-specialty",11,"Married-civ-spouse","White","Male",40,1
34,156890,"Exec-managerial",9,"Married-civ-spouse","White","Male",50,0
65,221026,"Transport-moving",9,"Married-civ-spouse","White","Male",20,0
27,211032,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
73,132256,"unknown",13,"Widowed","White","Female",7,0
72,213255,"unknown",9,"Widowed","White","Female",8,0
30,182089,"Farming-fishing",9,"Married-civ-spouse","White","Male",85,0
29,118520,"Protective-serv",9,"Married-civ-spouse","White","Male",42,0
21,132320,"Craft-repair",7,"Never-married","White","Male",35,0
32,233727,"Sales",13,"Married-civ-spouse","White","Male",60,1
39,130620,"Machine-op-inspct",4,"Married-spouse-absent","Other","Female",40,0
22,249727,"Adm-clerical",10,"Never-married","White","Male",30,0
31,242984,"Handlers-cleaners",10,"Separated","White","Male",40,0
27,116662,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,0
34,271933,"Handlers-cleaners",9,"Married-civ-spouse","White","Female",40,0
37,188391,"Other-service",12,"Divorced","White","Male",60,1
38,91857,"Craft-repair",9,"Married-civ-spouse","White","Male",44,0
25,307643,"Craft-repair",12,"Married-civ-spouse","White","Male",45,1
35,56352,"Other-service",11,"Married-civ-spouse","White","Male",40,0
42,657397,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,0
36,321247,"Craft-repair",7,"Married-civ-spouse","White","Male",40,0
22,83315,"Adm-clerical",9,"Never-married","White","Male",40,0
28,130620,"Adm-clerical",7,"Separated","Asian-Pac-Islander","Female",40,0
28,169631,"unknown",12,"Married-AF-spouse","White","Female",3,0
45,81534,"Other-service",9,"Married-civ-spouse","Asian-Pac-Islander","Male",84,1
33,150570,"Prof-specialty",13,"Married-civ-spouse","White","Male",43,1
41,95047,"Adm-clerical",11,"Married-civ-spouse","White","Female",44,1
41,233150,"Sales",11,"Married-civ-spouse","White","Male",55,0
37,67083,"Prof-specialty",10,"Married-civ-spouse","Asian-Pac-Islander","Male",40,0
35,177974,"Protective-serv",9,"Married-civ-spouse","White","Male",40,1
46,180695,"Adm-clerical",10,"Never-married","White","Female",40,0
42,175935,"unknown",9,"Separated","White","Male",40,0
56,149686,"Machine-op-inspct",5,"Widowed","White","Female",40,0
44,55395,"Protective-serv",11,"Married-civ-spouse","White","Male",40,0
24,134181,"Prof-specialty",14,"Never-married","White","Female",40,0
21,27049,"Sales",10,"Never-married","White","Female",20,0
49,122206,"Sales",11,"Married-civ-spouse","White","Male",25,0
61,198078,"Transport-moving",9,"Married-civ-spouse","White","Male",40,1
21,311311,"Craft-repair",9,"Never-married","White","Male",12,0
46,222829,"Exec-managerial",14,"Married-civ-spouse","White","Male",60,1
34,182177,"Craft-repair",9,"Divorced","White","Male",35,0
18,102690,"Machine-op-inspct",7,"Never-married","Amer-Indian-Eskimo","Male",40,0
44,121781,"Adm-clerical",10,"Divorced","Asian-Pac-Islander","Female",37,0
31,265509,"Tech-support",11,"Separated","Black","Female",32,0
36,207157,"Other-service",10,"Divorced","White","Female",40,0
34,137814,"Sales",10,"Separated","White","Male",45,0
23,131415,"Other-service",9,"Married-civ-spouse","White","Female",35,0
34,232475,"Exec-managerial",10,"Divorced","White","Male",50,0
38,117312,"Exec-managerial",9,"Married-civ-spouse","White","Female",40,1
48,248059,"Exec-managerial",13,"Married-civ-spouse","White","Male",45,0
35,31269,"Exec-managerial",9,"Married-civ-spouse","White","Male",40,0
22,195532,"Prof-specialty",13,"Never-married","White","Female",40,1
18,68073,"Adm-clerical",7,"Never-married","White","Female",20,0
33,399088,"Transport-moving",9,"Divorced","White","Female",40,0
37,318891,"Adm-clerical",10,"Divorced","White","Female",40,0
50,213041,"Sales",9,"Divorced","White","Female",40,0
17,309504,"Sales",6,"Never-married","White","Female",24,0
18,189924,"Sales",9,"Never-married","White","Female",24,0
44,243636,"Craft-repair",11,"Married-civ-spouse","White","Male",40,1
44,109273,"Craft-repair",10,"Never-married","White","Male",38,0
50,217577,"Machine-op-inspct",9,"Widowed","White","Female",40,0
61,198017,"Sales",9,"Married-civ-spouse","White","Male",50,0
26,195734,"Adm-clerical",9,"Never-married","White","Female",40,0
65,209831,"Adm-clerical",11,"Married-civ-spouse","White","Female",40,0
44,325159,"Farming-fishing",10,"Divorced","White","Male",40,0
18,83451,"Adm-clerical",9,"Never-married","White","Female",25,0
44,95150,"Exec-managerial",10,"Married-civ-spouse","White","Male",50,1
39,194287,"Other-service",4,"Never-married","White","Male",35,0
36,306567,"Transport-moving",9,"Married-civ-spouse","White","Female",40,1
38,682947,"Exec-managerial",13,"Divorced","White","Male",55,1
34,31341,"Adm-clerical",9,"Divorced","White","Female",40,0
29,148550,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
31,102884,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",50,0
38,115376,"unknown",10,"Married-civ-spouse","Black","Female",40,0
24,118792,"Sales",10,"Never-married","White","Female",12,0
33,69748,"Exec-managerial",9,"Married-civ-spouse","White","Female",40,0
26,383306,"Craft-repair",8,"Married-civ-spouse","White","Male",40,0
44,227065,"Exec-managerial",13,"Married-civ-spouse","White","Male",40,1
62,588484,"Sales",13,"Married-civ-spouse","White","Male",20,1
24,283896,"Handlers-cleaners",9,"Never-married","White","Male",40,0
60,71457,"Transport-moving",9,"Married-civ-spouse","White","Male",8,0
48,178313,"Sales",9,"Married-civ-spouse","White","Male",60,0
36,218729,"Adm-clerical",10,"Married-civ-spouse","White","Female",30,1
29,189282,"unknown",9,"Married-civ-spouse","White","Female",27,0
43,33331,"Exec-managerial",14,"Married-civ-spouse","White","Male",40,1
18,113185,"unknown",7,"Never-married","White","Male",25,0
44,103459,"Sales",9,"Married-civ-spouse","White","Female",40,1
52,74784,"Prof-specialty",14,"Married-civ-spouse","White","Female",40,1
42,212894,"Adm-clerical",11,"Married-civ-spouse","White","Male",40,0
66,28367,"Priv-house-serv",13,"Married-civ-spouse","White","Male",99,0
18,70240,"Sales",9,"Never-married","Asian-Pac-Islander","Female",40,0
25,40915,"Prof-specialty",13,"Never-married","White","Female",40,0
20,145917,"Adm-clerical",10,"Never-married","White","Female",15,0
59,33725,"Exec-managerial",5,"Married-civ-spouse","White","Male",40,1
22,233923,"Sales",11,"Never-married","White","Female",40,0
38,277347,"Craft-repair",10,"Married-civ-spouse","White","Male",40,0
18,201117,"Adm-clerical",9,"Never-married","White","Male",40,0
21,300812,"Other-service",10,"Never-married","White","Male",25,0
42,373469,"Craft-repair",9,"Married-civ-spouse","White","Male",40,1
37,362006,"Adm-clerical",9,"Married-civ-spouse","White","Female",40,1
42,177989,"Transport-moving",9,"Married-civ-spouse","White","Male",40,0
20,29810,"unknown",10,"Never-married","White","Female",40,0
43,316820,"Exec-managerial",12,"Married-civ-spouse","White","Male",40,1
72,117030,"Other-service",10,"Married-civ-spouse","White","Male",40,0
30,54684,"Exec-managerial",15,"Never-married","White","Male",55,0
41,92968,"Tech-support",14,"Never-married","Black","Male",40,0
27,181284,"unknown",8,"Married-civ-spouse","Black","Male",45,0
50,234373,"Exec-managerial",14,"Married-civ-spouse","White","Female",40,0
47,382532,"Craft-repair",10,"Married-civ-spouse","White","Male",40,1
47,162741,"Prof-specialty",12,"Married-civ-spouse","Black","Female",40,1
43,487770,"Other-service",6,"Married-civ-spouse","White","Male",40,0
23,153044,"Handlers-cleaners",9,"Never-married","Black","Female",7,0
25,73839,"Sales",7,"Divorced","White","Female",40,0
34,192900,"Tech-support",10,"Never-married","White","Male",40,0
33,228696,"Craft-repair",2,"Married-civ-spouse","White","Male",32,0
29,214925,"Exec-managerial",14,"Never-married","Black","Male",60,0
49,203505,"Adm-clerical",9,"Widowed","White","Female",40,0
52,418640,"Prof-specialty",14,"Married-civ-spouse","White","Male",40,1
31,113364,"Machine-op-inspct",12,"Married-civ-spouse","White","Male",55,0
28,303440,"Exec-managerial",13,"Separated","White","Female",50,1
55,97197,"Sales",10,"Divorced","White","Female",50,0
66,127139,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,1
31,226494,"Prof-specialty",13,"Never-married","White","Male",45,0
44,255543,"Farming-fishing",3,"Married-civ-spouse","White","Male",84,1
18,245274,"unknown",10,"Never-married","White","Male",16,0
33,154227,"Sales",9,"Married-civ-spouse","White","Male",50,1
57,103809,"Sales",9,"Never-married","White","Female",40,0
31,177675,"Sales",13,"Married-civ-spouse","White","Male",40,1
20,116773,"unknown",10,"Never-married","White","Male",40,0
19,291181,"Other-service",5,"Never-married","White","Female",50,0
38,76317,"Exec-managerial",11,"Married-civ-spouse","White","Male",55,1
63,65740,"Handlers-cleaners",10,"Married-civ-spouse","Asian-Pac-Islander","Male",40,1
45,93535,"Prof-specialty",14,"Divorced","White","Female",40,0
33,243266,"Exec-managerial",14,"Married-civ-spouse","White","Male",40,1
23,211678,"Machine-op-inspct",10,"Never-married","White","Male",40,0
56,31782,"Sales",6,"Married-civ-spouse","White","Male",40,0
42,82161,"Protective-serv",9,"Married-civ-spouse","White","Male",72,1
22,195532,"Other-service",13,"Never-married","White","Female",20,0
42,282964,"Exec-managerial",13,"Divorced","White","Female",40,0
55,170287,"Prof-specialty",10,"Married-civ-spouse","White","Male",40,1
28,51461,"Prof-specialty",14,"Married-civ-spouse","White","Male",60,0
30,323069,"Sales",13,"Never-married","White","Female",40,0
22,320451,"unknown",10,"Never-married","Asian-Pac-Islander","Male",24,0
39,42478,"Exec-managerial",13,"Divorced","White","Male",40,0
17,161259,"unknown",6,"Never-married","White","Male",12,0
44,64632,"Prof-specialty",16,"Married-civ-spouse","White","Male",60,0
25,40512,"Prof-specialty",13,"Never-married","White","Male",30,0
63,156158,"unknown",9,"Married-civ-spouse","White","Male",16,0
39,113725,"Exec-managerial",14,"Divorced","White","Female",40,1
53,304504,"Transport-moving",10,"Married-civ-spouse","White","Male",45,1
29,352451,"Machine-op-inspct",9,"Never-married","Black","Female",40,0
32,206541,"Craft-repair",7,"Divorced","White","Male",50,0
40,190910,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,1
50,77905,"Adm-clerical",13,"Divorced","White","Female",8,0
43,211518,"Adm-clerical",9,"Divorced","White","Female",40,0
19,57206,"Sales",9,"Never-married","White","Female",20,0
43,172364,"Exec-managerial",9,"Separated","White","Female",48,0
32,195000,"Exec-managerial",13,"Married-civ-spouse","White","Male",45,1
17,262511,"Sales",7,"Never-married","White","Male",20,0
29,243660,"Other-service",10,"Never-married","White","Male",45,0
55,98361,"Craft-repair",9,"Never-married","White","Male",35,0
37,284616,"Sales",10,"Never-married","White","Male",48,0
39,216149,"Prof-specialty",15,"Divorced","White","Male",70,1
55,26716,"Transport-moving",6,"Never-married","White","Male",60,0
39,37314,"Exec-managerial",14,"Never-married","White","Male",50,1
49,81654,"Prof-specialty",15,"Married-civ-spouse","White","Male",60,1
22,81145,"Other-service",9,"Never-married","White","Female",25,0
18,166224,"Other-service",9,"Never-married","White","Female",20,0
84,157778,"unknown",10,"Widowed","White","Female",6,0
33,209101,"Adm-clerical",9,"Never-married","White","Male",40,0
44,203943,"Exec-managerial",13,"Married-civ-spouse","Black","Male",35,1
53,150980,"Machine-op-inspct",10,"Married-civ-spouse","White","Male",40,0
20,194630,"Other-service",10,"Never-married","White","Male",40,0
43,241506,"Prof-specialty",13,"Divorced","White","Female",36,0
60,165827,"Prof-specialty",16,"Married-civ-spouse","White","Male",55,0
34,117503,"Adm-clerical",13,"Married-civ-spouse","White","Male",20,0
20,24967,"Farming-fishing",9,"Never-married","White","Male",47,0
23,335067,"Prof-specialty",13,"Never-married","White","Male",30,0
20,38772,"Handlers-cleaners",6,"Never-married","White","Male",50,0
43,193755,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,0
78,182977,"Other-service",9,"Widowed","Black","Female",40,0
21,232591,"Adm-clerical",9,"Never-married","White","Male",40,0
24,52028,"Other-service",2,"Married-civ-spouse","Asian-Pac-Islander","Female",5,0
65,23580,"Adm-clerical",13,"Divorced","White","Female",40,0
35,360743,"Adm-clerical",13,"Never-married","Black","Male",55,0
44,205706,"Exec-managerial",9,"Never-married","White","Female",40,0
28,31493,"Craft-repair",13,"Never-married","White","Male",40,1
33,178449,"Adm-clerical",10,"Never-married","White","Male",49,0
26,217517,"Transport-moving",11,"Married-civ-spouse","White","Male",40,0
51,123780,"Machine-op-inspct",9,"Divorced","White","Female",40,0
51,117847,"unknown",9,"Married-civ-spouse","White","Male",99,0
35,186489,"unknown",7,"Married-civ-spouse","White","Male",40,0
37,161111,"Sales",13,"Never-married","White","Female",40,0
38,158363,"Sales",10,"Married-civ-spouse","White","Male",40,0
35,103710,"unknown",13,"Divorced","White","Female",16,0
40,197033,"Craft-repair",10,"Married-civ-spouse","White","Male",50,0
38,617898,"Farming-fishing",13,"Married-civ-spouse","White","Male",50,0
39,272166,"Prof-specialty",13,"Separated","Black","Male",30,0
36,116358,"Exec-managerial",14,"Married-civ-spouse","Asian-Pac-Islander","Male",40,1
46,202560,"Adm-clerical",10,"Married-civ-spouse","White","Female",40,1
55,27385,"Craft-repair",11,"Married-civ-spouse","White","Male",40,0
25,141876,"Prof-specialty",14,"Never-married","White","Male",45,0
34,424988,"Craft-repair",9,"Married-civ-spouse","White","Male",45,0
31,162623,"Adm-clerical",9,"Married-civ-spouse","White","Female",40,0
38,192930,"Sales",9,"Separated","White","Female",10,0
44,121012,"Craft-repair",5,"Divorced","White","Male",40,0
50,155574,"Prof-specialty",14,"Married-civ-spouse","White","Male",50,1
38,192939,"Craft-repair",9,"Married-civ-spouse","White","Male",50,0
73,157248,"Adm-clerical",9,"Widowed","White","Female",20,0
45,126141,"Exec-managerial",13,"Married-civ-spouse","White","Male",40,1
42,211253,"Exec-managerial",13,"Divorced","White","Female",40,0
32,216145,"Craft-repair",10,"Never-married","White","Male",45,0
36,298753,"Exec-managerial",10,"Divorced","White","Female",60,0
52,311350,"Transport-moving",9,"Divorced","White","Male",50,0
27,119793,"Craft-repair",13,"Married-civ-spouse","White","Male",40,0
58,125317,"Prof-specialty",16,"Married-civ-spouse","White","Male",60,1
47,224559,"Transport-moving",9,"Married-civ-spouse","Black","Male",40,1
53,155233,"unknown",8,"Married-civ-spouse","White","Female",40,0
23,263899,"unknown",9,"Never-married","Black","Male",12,0
32,118457,"Prof-specialty",13,"Never-married","White","Male",55,0
30,315203,"Other-service",4,"Never-married","White","Female",30,0
47,213668,"Prof-specialty",15,"Married-civ-spouse","White","Male",50,1
59,170148,"Other-service",10,"Divorced","White","Female",32,0
42,196626,"Craft-repair",4,"Married-civ-spouse","White","Male",40,0
22,276133,"Farming-fishing",9,"Never-married","White","Male",50,0
39,132879,"Exec-managerial",16,"Married-civ-spouse","White","Male",42,1
52,110563,"Exec-managerial",10,"Married-civ-spouse","White","Male",40,1
24,140001,"Exec-managerial",13,"Never-married","White","Male",40,0
39,293291,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",50,1
30,112383,"Transport-moving",9,"Married-civ-spouse","White","Male",45,0
21,159879,"Adm-clerical",10,"Never-married","White","Female",40,0
20,186830,"Transport-moving",9,"Never-married","Black","Male",45,0
44,96170,"Transport-moving",4,"Married-civ-spouse","White","Male",20,0
41,130126,"Prof-specialty",15,"Married-civ-spouse","White","Male",80,1
70,92353,"Farming-fishing",7,"Married-civ-spouse","White","Male",40,0
78,385242,"Exec-managerial",13,"Married-civ-spouse","White","Male",45,1
45,168038,"Exec-managerial",13,"Married-civ-spouse","White","Male",32,0
27,134890,"Tech-support",13,"Never-married","White","Male",50,0
31,209954,"Exec-managerial",10,"Never-married","White","Male",40,0
20,123007,"Adm-clerical",9,"Never-married","White","Male",30,0
47,168195,"Sales",9,"Married-civ-spouse","White","Male",55,0
