"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Spam"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,1.29,0.64,0,0,0,0,0,0,3.87,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0,12,63,1
0,0,0,0,0,0,0,0.88,0,0.88,2.65,1.76,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0
0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0.44,0,0,0,0.44,0,0,0,0,0.44,0.123,0,0,0,15,104,0
0,0,0,0,0.59,0,0.59,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,66,249,1
0,0,0,0,0.4,0,0,0,0,0,1.22,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.061,0,0.185,23,302,1
0.49,0,0,0,0.24,0,0.24,0,0,0,1.23,0.24,0,0,0,0.24,0.24,0,0,0,0.49,0,0,0,0,0,0.119,0.119,0,0,75,336,0
0,0,2.54,0,0,0,0.84,0,0,0,2.54,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,2.865,0,23,136,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0.36,0,0.18,0,0,0,3.66,0,0,0.82,0.82,0.45,0,0,0,1.37,0.09,0,0,0,0,0.18,0,0,0,0,0,0,0,0,4,192,0
0.55,0,0,0,0,0,0.55,0,0,2.79,3.91,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,1.207,0,140,200,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0.925,16,41,0
0.32,0,0.08,0,0,0.08,0.72,0,0,1.13,4.6,2.01,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0.337,0,79,606,1
0.81,0,0,0,0,0,0,0,0,0.81,3.27,0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.651,86,189,1
0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,53,101,0
0,0,0,0,0.13,0,0.06,0,0,0,0.2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0.01,278,3752,1
0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.181,0,7,22,0
0.1,0,0.1,0.05,0,0,0.27,0,0,0.38,0.21,0.1,0,0,0,0.49,0.54,0.05,0,0.38,0,0.38,0.21,0,0,0,0.136,0.078,0,0,107,1386,0
0.2,0,0,0.41,0.62,0,1.86,0.2,0,0.41,2.69,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0.996,0,116,384,1
0.78,0,0.78,0,0.78,0,0,0,0,0,1.56,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,47,83,0
0.51,0,0,0.51,0,0,1.02,0,2.05,0,2.56,2.56,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0.094,0,60,131,1
0.7,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,47,89,0
0.2,0,0,0,0,0,0.95,0,0,0.06,0,0,0,0,0,3.47,0,0,0,0.06,0,0.34,0.06,0,0,0.06,0.093,0,0,0,26,693,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0
0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,1.94,0.97,0,0,0,1.94,0,0,0,0,0,0.141,0,0,0,15,89,0
0,0,0,0,0,0.76,2.3,0,0,0,3.07,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,142,181,1
0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0.177,0,0,0,29,85,1
0,0,0,0,0,0,1.06,0,0,0,1.06,1.06,0,0,0,0,0,1.06,0,0,0,0,0,1.06,0,0,0.386,0,0,0,6,29,0
1.16,0,0,0,0,0,0,0,0,0,1.16,2.32,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0.578,0,5,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,1,13,0
1.17,0,0,0,0,0,2.35,0,0,0,3.13,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0.284,0.071,12,72,0
0.2,0,0.1,0.51,0.1,0,1.33,0.2,0,0.82,0,0,0,0,0,2.97,0,0,0,0.1,0,0.2,0.1,0,0,0,0.16,0,0,0,19,574,0
0.41,0,0,0.82,0,0,0,0,0,0,2.47,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.199,0,226,445,1
0,0,0,0,0,0,0,0,0,0,0.43,0.28,0,0,0,1.43,1.15,0.86,0.28,0.14,0.28,0.28,0.28,0,0,0,0.324,0.046,0,0,12,372,0
0,0,0.4,0,0.81,0,0,0,0,0,1.22,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.529,0.33,0.198,0,18,261,1
0,0,0,0,0,2,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,1.61,1.61,0,0,0,0,0,0,0,0,0,0.222,0,0,0,6,47,0
0.49,0,0.23,0.32,0.81,0.21,0.9,1.24,0.02,0.36,3.49,1.54,0,1.09,0.36,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.308,0.128,193,3243,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.97,0,0,0,0.76,0,0,0,5,38,0
0.94,0,0,0,0,0,0.62,0,0,0.62,3.14,1.25,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.048,0.485,0.097,61,319,1
0,0,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,14,119,1
0.05,0,0,0,0,0,0.23,0,0,0,0.23,0.17,0,0,0,0.65,0.71,0.05,0,0.53,0,0,0.71,0,0,0,0.173,0.041,0,0,47,896,0
0,0,0.23,0,0,0,0.23,0,0,0,0.47,0,0,0,0,0.47,0.23,0,0,0.47,0,0,0.23,0,0,0,0.107,0,0,0,8,142,0
0,0,0.1,0,0.1,0.05,0.48,0,0.05,0.1,1.62,1.08,0,0.21,0.05,2.05,0.48,0.05,0,0,0.21,0,0.27,0,0,0,0.289,0.015,0.062,0,32,1026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0,0,0,23,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,1
0.94,0,0,0.47,1.88,0,2.35,0.47,0,0,1.88,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,1.687,0.084,636,744,1
0.38,0,0.19,0,0,0.19,0.19,0,0,0,1.14,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.003,21,15841,1
0.47,0,0,0,0.47,0.47,0.94,0,0,0,1.88,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,6,54,1
0.4,0,0,0,0.2,0,0.4,1.41,0.2,0,3.44,2.22,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.133,0,30,192,1
0,0,0,0,0,0,0,0,0,0,0,0.52,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.082,0.082,0.369,1.026,104,1078,1
0.1,0,0.1,0,0.2,0.4,0.5,0.6,0,0.2,1.72,1.72,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0.297,0,494,1428,1
0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0,0,0,0,0.33,0.088,0,0,0,15,116,0
0.66,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,2,2.66,0,0,0,0.66,0,1.33,0,0,0,0.104,0.209,0.104,0,17,127,0
0.43,0,0.43,0,0.87,0,0.43,0,0,3.49,1.31,1.74,0,1.31,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.298,0.074,47,133,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,9,18,0
0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0
0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,1.52,2.03,0,1.52,0,0,0,1.01,0,0,0.5,0,0,0.122,0,38,237,0
0.15,0,0,0,0,0,0,0,0,0.15,2.19,1.09,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0.378,0,23,259,1
0,0,0.6,0,0.3,0,1.21,0,0,0.3,0.3,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,77,210,1
0,0,0,0.08,0,0,0.08,0,0,0.08,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0.42,0,0,0.08,0,0.451,0,0,0,18,935,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,3.44,0,0,0,0,0,1.72,0,0,0,0,0,0,0,7,29,0
1.33,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,1.33,0,0,0,0,0.413,0,0,0,46,109,0
0,0,0,0,1.12,0,0,0,0,0,1.12,1.12,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.203,0.203,20,40,0
1.31,0,0,0,0,0,1.31,0,0,0,1.31,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,1
0.35,0,0.17,0,0.17,0,1.43,0.08,0,0.08,3.58,0.89,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.054,0.068,0.369,0.027,119,1277,1
0,0,0,0,0.8,0,0,0,0,0.8,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.27,0,19,81,1
0,0,0,0,0,0,1.4,0,0,0.7,1.4,1.4,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.266,0.066,0,0,200,378,0
0.64,0,0,0,0,0,0.64,0,0,0.64,1.29,3.22,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0.522,0,22,113,1
0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,0,0,0,0,0,0,0.312,0,0,28,133,0
0.36,0,0,0,0,0,0.36,0,0,0,1.44,0.36,0,0,0,0.36,0.9,0,0,0,0,0,0.36,0,0,0,0,0,0.107,0,51,263,0
0,0,0.82,0,0,0,1.23,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0.82,0,0,0,0.41,0.198,0,0,0,7,113,0
0.79,0,0,0,0,0,1.58,0,0,0,2.38,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0
0.69,0,0,0.17,0,0,0.34,0.69,0.69,0,2.59,1.55,0,0,0.17,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.079,0.053,32,260,1
0.64,0,0.64,0.64,0.64,0,1.94,0.64,0,0,3.24,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0.08,129,205,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,11,80,0
0.26,0,0.2,0.33,1.14,0.33,1.07,0,0.26,0.06,4.1,0.94,0,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,0.088,0,1.06,0.05,123,1045,1
1.92,0,0,0,0,0,0,0,0,3.84,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,0,3,23,1
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605,0,0,0,22,100,1
0.27,0,0.09,0.18,0,0,0.73,0.36,0,0,2.01,3.38,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.048,0.032,0.257,0.032,69,535,1
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,6,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,1.2,0,2.4,0,0,0,4.81,1.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.227,0,0,0,2,17,0
1.06,0,0.35,0,0,0,2.13,0,0,0.71,0.71,0,0,0,0,4.62,0,0,0.35,0,0,0.35,0.35,0,0,0,0.055,0.055,0,0,17,206,0
0.23,0,0,0.07,0.07,0.15,1.84,0,0,0.15,0.23,0,0,0.23,0,2.61,0,0,0,0,0,0.07,0.07,0.07,0,0.15,0.143,0,0,0,26,591,0
0.51,0,0.17,0,0,0,0,0,0,0,1.19,1.02,0,0,0,2.9,0,0,0,0,0,0,0.34,0,0,0,0.156,0,0.078,0,13,299,0
0,0,0,0.79,0,0,0.79,0,0,0,0.39,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,8,55,0
0.41,0,0,0,0,0.41,0,0,0,0,2.05,1.23,0,0,0.41,0,0,0,0,0.41,0,0,0.41,0.41,0,0,0.067,0,0.067,0,14,41,1
1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0.804,0,17,37,1
0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,134,496,1
0,0,0,0,0,0,0,0,0,0,3.47,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0.759,0,10,55,1
0,0,0,0,0,0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
0,0,0.8,0,0,0,1.61,0,0,0,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.417,0,0.139,0,5,24,0
0,0,0.27,0,0,0,0,0,0,0,3.79,0.54,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0.433,0,0,0,18,106,0
0,0,0,0,0,0,4.58,0,0,0.91,0,0.91,0,0,0,1.83,0,0,0,0,0,0.91,0,0,0,0,0.12,0,0.241,0,26,85,0
0.87,0,0.17,0,0,0.17,1.74,0,0,0.69,0.17,0.17,0,0,0,1.21,0.52,0,0.17,0,0.34,0,0.17,0,0,0,0.022,0,0,0,11,277,0
0.51,0,0,0,0,0,1.03,0,0,0,1.54,1.03,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,12,100,1
0,0,0,0,0,0,0.84,0,0,0,2.52,1.68,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.139,0,0,0,6,30,1
0.55,0,0.27,1.37,0.82,0.27,0.55,0,0,1.37,1.65,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,1.023,0,63,344,1
0.64,0,0.64,0,0,0,0,0,0,0,2.59,0,0,0.64,0,0,0,0,0,0,0,0,0.64,0,0,0,0.189,0.284,0.662,0,131,292,1
0,0,0,0,0,0,1.23,0,0,0,1.85,0.61,0,0,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0.098,0,0.098,0,15,70,0
0.57,0,0,0.08,0,0,0.81,0,0.08,0.81,0.65,0.4,0,0,0,1.38,0,0,0,0.16,0.08,0,0.08,0,0,0.24,0.034,0,0.057,0,65,542,0
0,0,0,0,0,0,0.27,1.36,0,0.27,0.81,0.54,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.23,31,517,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.54,0,0.54,0,0.54,0,0.54,0,0,0,3.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.471,0.078,147,377,1
1.4,0,0,1.4,0.46,0,0,0,0,0,2.8,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.37,0,54,313,1
0,0,0,0,0,0,0,0,0,0,1.92,0.64,0,0,0,0,3.2,0,0,0,0,0.64,0,0,0,0,0,0,0.106,0,47,95,0
0,0,0,0,0,0,2.28,0,0,0,0.76,0,0,0,0,1.14,0.76,0,0.38,0,0,0,0,0,0,0,0,0,0,0,3,46,0
0.26,0,0,0,1.05,0,1.31,0,0,0,0.26,0.26,0,0,0,0.26,1.05,0,0,0,0.26,0,1.05,0,0,1.05,0.439,0,0,0,50,237,0
1.18,0,0,0,2.36,0,0.78,0,0,0,0.39,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0.271,0.067,30,330,0
0,0,0,0,0,0,0.46,0,0,0,0.46,0,0,0,0,0.46,0,0.92,0,2.3,0,0,0.92,0,0,0,0.163,0,0.163,0.081,13,150,0
0.28,0,0.24,0.04,0,0,0.52,0.09,0,0.14,0.24,0.28,0,0.38,0.14,0,0,0,0,0,0,0.19,0,0,0,0.04,0.061,0,0.007,0,14,521,1
0.8,0,0,0,0.48,0.16,0,0,0.16,0,0.16,0.64,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.271,0.049,149,982,1
0,0,0,0,0.39,0,0,0,0,0,0.78,0.39,0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0.39,0.146,0,0,0,8,42,0
0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.17,0,0,0,0.53,0.35,0.53,0.17,0.35,0.17,0.17,0,0,0,0.17,0.309,0.03,0,0,13,204,0
0.74,0,0,0,0,0,2.22,0,0,0,1.48,0,0,0,0,0,0.74,0,0,0,0,0,0.74,0,0,0,0,0,0,0,23,114,0
0.23,0,0,0,0,0,1.39,0,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0,0,0.23,0.067,0,0,0,9,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0,0,0,6,26,0
0.22,0,0,0,0,0,0.55,0,0,0.11,1.22,0,0,0,0,1.22,0.44,0,0,1.89,0,0,0,1.22,0,0,0.156,0.034,0.017,0.052,38,600,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081,0,0,1,3,0
0.56,0,0.16,0,0.16,0,0,0.24,0,0,0.24,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0,0.505,0,0.01,0,55,1122,0
0.5,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,91,0
0.18,0,0.09,0,0,0,0.94,0,0,0.28,0,0,0,0,0,1.41,0,0,0,0.84,0,0.47,0.09,0.09,0,0,0.065,0,0,0,19,451,0
0.49,0,0,0,0.99,0.49,0,0,0,0,0.99,1.99,0,0,0.49,0,0,0,0,0,0,0,1.49,0,0,0,0.078,0,0.625,0,47,190,1
0,0,0,0,0,0,0.44,0,0,0,0.88,0.88,0,0,0,1.32,0.88,0.88,0.44,0,0.88,0.44,0,0,0,0,0.207,0,0,0.207,40,132,0
0.82,0,0,0,0.41,0,0.41,0,0,0.41,2.9,0.41,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0,0.193,0,0.904,0,92,344,1
0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0.52,0.52,0,0,0,0,0,0,0,0,0.166,0,0,0,55,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,3.03,0,0,0,0,0.6,0,0,0,0,0.6,0.092,0,0,0,9,69,0
1.23,0,0,0,0,0,2.46,0,0,0,1.23,1.23,0,0,0,2.46,1.23,0,0,0,1.23,1.23,2.46,0,0,0,0.139,0,0.278,0,10,66,0
0,0,0,1.08,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.54,0.54,0,0,0.166,0,0.083,0,13,81,0
0.34,0,0,0,0,0,0.69,0,0,0,2.09,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.786,0,61,261,1
0.42,0,0,0,0,0,0.28,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.132,0,0.022,0,70,422,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0,136,203,0
0.39,0,0,0,0.78,0,0.39,0,0,0.78,2.73,1.17,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.869,0,78,256,1
0,0,0,0,0.69,0,0,0,0,0,0,0.69,0,0,0,0,0,0.69,0.69,0.69,0,0,0,0,0,0,0.228,0.114,0,0.114,28,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0.687,0,0,0,17,59,0
0.16,0,0,0,0,0,0.24,0,0,0,0.32,0.16,0,0,0,0.49,0.57,0.08,0,0.74,0,0,0.16,0,0,0,0.188,0.044,0,0,32,628,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.344,0,17,52,0
0.2,0,0,0,0,0,1,0,0,0,0.4,0,0,0,0,2.61,1.2,0,0,0.8,0.4,0,0.8,0,0,0,0.462,0.061,0,0,24,308,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,7,26,0
0.71,0,0.65,0.19,0.52,0.06,0.39,0,1.17,0.06,1.3,1.04,0,0.52,0.19,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.287,0,117,1342,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0
0.52,0,0.13,0.79,0,0,0.13,0,0,0,0.26,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.04,0,26,372,0
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
0.52,0,1.57,0,0,0,0,0,0,0,1.04,0.52,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.52,0.087,0,0.175,0,3,35,0
0.77,0,0.25,0,0.51,0,1.55,0,0,1.55,4.9,2.58,0,0.77,0.25,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0.359,0.134,56,358,1
0.76,0,0,0,0.57,0.19,0,0,0.19,0,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0.09,132,869,1
0.88,0,1.32,0,0,0,0,0,0,0,1.76,2.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,16,140,1
0.1,0,0,0,0,0,0.4,0,0,0.1,0.4,0.2,0,0,0,0.51,0.61,0.1,0,0.3,0,0,0.1,0,0,0.1,0.154,0.028,0,0,32,507,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0.17,0,0.35,0.05,0.05,0.05,0.52,0.05,0,0.64,4.21,1.11,0,0.81,0.05,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0,13,467,1
0.65,0,0,0,0,0,0.65,0,0,0.65,1.96,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,22,122,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,12,29,1
0,0,0,0,0,0,0,0,0,0,2.46,1.23,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0
0.31,0,0.31,0.31,0,0.63,0.95,0,0,0.63,2.54,3.5,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.102,0.102,138,274,1
0.31,0,0.03,0.19,0.66,0.31,0.66,1.24,0.03,0.38,3.11,1.32,0,0.46,0.38,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.36,0.137,122,2227,1
0,0,0,0,0.19,0,0,0,0,0,0.19,0.57,10.17,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0,0.099,0,0.232,0.928,213,1655,1
0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,15,105,0
0.62,0,0,0,0,0,3.1,0,0,1.24,5.59,1.86,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.517,0,22,111,1
0,0,0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.102,0,0,0,51,119,0
0.59,0,0.19,0,0.39,0,1.57,0,0,0.09,3.75,1.08,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.037,0,5.848,0,54,757,1
0.94,0,0,0,0,0,0.62,0,0,0.62,3.14,1.25,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.048,0.39,0.097,61,319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0.27,0,0,0,0.27,0,0.54,0,0,0,1.08,2.44,10.86,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,1.41,252,1118,1
0.13,0,0,0,0,0,0.55,0,0,0,1.24,1.1,0,0,0,1.65,0.82,0.13,0.13,0,0.13,0.13,0.41,0,0,0,0.102,0.02,0.02,0,34,367,0
0.44,0,0.29,0,1.47,0.14,1.91,0,0.58,0,2.35,2.35,0,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,0.023,0,1.004,0.047,217,898,1
0,0,0,0,0,0,1.23,0,0,1.23,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,6,45,0
0.41,0,0,0,0.41,0,1.25,0,0,0,2.91,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,10,40,0
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,162,1
