CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
4830-IXDHQP-PGJ,2,2,Male,55,14,Labor,No,19,No,112000,26.1,10.552752,18.679248,No,Unmarried,1,0,0,0,0,0,2,Own,Foreign,62600,36,No,No,AMEX,5,7,3115.3,No,18,22.5,123.25,No,0,0,No,No,0,0,No,No,No,No,No,Yes,No,Yes,No,16,No,No,No,No,No
8824-SHUCKM-5H0,3,2,Male,58,16,Service,No,11,No,70000,9.9,1.9404,4.9896,No,Unmarried,1,0,0,0,0,1,1,Own,Foreign,42200,23,No,Yes,Visa,13,7,1855.1,Yes,13,24.9,99.7,No,0,0,No,No,0,0,Yes,No,No,No,Yes,No,Yes,No,No,11,No,No,No,Yes,No
2671-KHXXZH-R6J,1,3,Male,49,18,Labor,Yes,14,No,197000,18.8,14.25886,22.77714,Yes,Married,7,0,0,0,0,0,1,Own,Foreign,95300,22,Yes,Yes,AMEX,16,15,7934.4,Yes,38,27.45,349.35,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,17,No,No,No,No,No
9706-LRUNNB-VUT,5,2,Female,23,13,Professional,Yes,2,No,15000,8.1,0.39123,0.82377,Yes,Unmarried,1,4,0,1,0,0,3,Lease,Domestic,6800,19,Yes,No,Disc,1,7,1370,Yes,1,5.7,1.9,No,0,0,Yes,Yes,12.7,12.7,No,No,Yes,No,Yes,Yes,Yes,Yes,No,16,Yes,Yes,No,No,No
1941-WNBUWJ-TT4,3,4,Female,52,16,Agriculture,No,17,No,98000,22.7,5.205564,17.040436,No,Married,2,0,0,0,0,0,3,Own,Domestic,62700,29,No,Yes,Disc,34,6,925.8,No,67,28.65,592.6,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,Yes,Yes,No,17,No,No,No,No,No
6628-IPPLBH-OTD,5,2,Male,36,15,Crafts,No,9,No,116000,9.6,0.857472,10.278528,No,Unmarried,1,5,0,0,0,0,3,Own,Domestic,50700,21,Yes,Yes,Disc,17,11,2786.7,No,33,20.85,265.25,Yes,37.65,1111.15,Yes,Yes,45.3,1457,No,Yes,Yes,2,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,Yes,No
5950-ABTMRH-4D5,5,3,Male,32,11,Sales,No,1,No,40000,10.7,1.0272,3.2528,No,Unmarried,1,3,2,1,0,1,5,Own,Foreign,17300,21,Yes,No,Disc,12,8,1671.8,Yes,26,15.15,158.9,No,0,0,Yes,Yes,26.75,628.15,No,No,No,No,No,Yes,No,Yes,No,23,Yes,No,Yes,No,No
3119-MCSDET-L9F,5,2,Male,45,17,Sales,Yes,3,No,190000,7,1.9019,11.3981,Yes,Married,2,10,0,1,0,1,3,Own,Foreign,85100,31,No,No,AMEX,7,10,3860.2,Yes,24,9.45,106.45,No,0,0,Yes,Yes,22.9,525.65,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,Yes
9473-DFUBBK-ZNM,5,4,Female,29,19,Sales,No,1,No,25000,4.6,0.34385,0.80615,No,Married,4,0,0,0,0,0,0,-1,-1,-1000,27,No,Yes,Disc,11,9,2450.6,No,66,59.7,1326.3,Yes,45.3,3101.6,Yes,Yes,45.85,2946.25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes
4115-QQAQMS-3UO,5,4,Female,49,12,Labor,Yes,23,No,240000,2,2.376,2.424,No,Married,2,0,0,0,0,1,1,Own,Domestic,89300,28,No,No,Disc,31,11,2994.2,No,72,70.5,1555.95,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes
8492-XMDDBH-M71,1,3,Male,56,13,Agriculture,No,23,Yes,74000,7.3,3.516702,1.885298,No,Unmarried,1,0,0,0,0,0,4,Own,Domestic,46500,22,No,Yes,AMEX,31,10,4206.2,No,66,74.25,1672.25,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,12,No,No,No,No,Yes
9949-AFKEEO-2UJ,3,2,Male,68,20,Service,No,17,Yes,17000,7.5,0.483225,0.791775,No,Married,2,3,3,0,0,0,1,Own,Foreign,9100,30,No,Yes,AMEX,16,12,5070.9,Yes,52,18.15,318.7,Yes,63,3350.9,Yes,Yes,62,2954.75,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,Yes,Yes
4259-LUYYFF-MOM,4,4,Female,44,18,Labor,No,11,No,54000,11.5,1.87542,4.33458,No,Married,2,3,1,2,0,0,1,Own,Domestic,31100,20,No,Yes,Visa,16,7,3967.3,No,48,33.45,527.75,Yes,30.5,1526.5,Yes,Yes,25.5,1195.05,Yes,No,No,No,No,Yes,Yes,Yes,Yes,15,Yes,No,Yes,No,Yes
8614-KKHWFJ-HPK,5,3,Male,57,15,Sales,No,6,No,73000,7.4,0.680652,4.721348,No,Married,2,9,0,0,0,0,2,Own,Foreign,40400,17,No,Yes,Visa,18,7,1756.8,No,48,41.4,721.75,No,0,0,Yes,No,0,0,No,No,No,3,No,No,No,No,No,21,Yes,Yes,Yes,No,Yes
3436-UUXXBT-FLN,5,3,Male,19,14,Agriculture,No,0,No,12000,2.6,0.107952,0.204048,Yes,Married,5,1,1,0,0,1,1,Own,Foreign,4800,24,Yes,No,Visa,1,11,2293.7,Yes,22,25.35,156.4,Yes,34.55,713.6,Yes,No,0,0,Yes,Yes,Yes,4,Yes,No,No,No,Yes,13,Yes,Yes,Yes,Yes,No
3427-RFRVJO-UTV,4,4,Male,51,12,Sales,No,4,No,23000,14.2,0.75118,2.51482,Yes,Unmarried,1,2,2,0,0,0,0,-1,-1,-1000,31,No,Yes,Visa,16,18,3733.1,No,34,49.65,559.5,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,22,No,No,No,Yes,No
2675-YSBKYV-O7V,4,4,Male,53,10,Service,No,27,No,190000,2.2,2.2363,1.9437,No,Married,4,0,0,0,0,1,0,-1,-1,-1000,32,No,Yes,Disc,35,6,2470.5,Yes,71,106.95,2596.6,Yes,44.7,3208,Yes,Yes,45.4,3093.05,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,22,Yes,Yes,Yes,No,Yes
1742-XEDSAA-8WT,4,3,Female,69,12,Professional,No,21,No,72000,14.4,8.335872,2.032128,No,Unmarried,1,0,0,0,0,1,4,Own,Domestic,39200,30,No,No,Visa,37,8,2162.5,Yes,68,48.3,1058.75,Yes,48.45,3276.1,Yes,Yes,42.85,2879.1,Yes,Yes,No,No,No,No,No,No,Yes,17,No,Yes,Yes,Yes,No
1121-PQHFDY-UBW,5,5,Female,63,11,Sales,No,7,No,31000,1.3,0.171275,0.231725,No,Married,2,5,1,0,0,1,1,Own,Domestic,13800,28,No,No,Visa,36,13,4547.9,Yes,68,62.1,1443.95,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,Yes,No,No,23,Yes,No,No,No,Yes
5550-RHCYLI-I46,1,3,Male,36,18,Sales,Yes,1,No,47000,4.9,0.94423,1.35877,No,Unmarried,1,2,2,0,0,0,3,Lease,Domestic,28700,24,No,Yes,Visa,1,11,1997.6,No,1,6.75,2.25,Yes,31.55,31.55,No,Yes,18.2,18.2,Yes,Yes,Yes,4,No,No,No,No,Yes,12,Yes,Yes,Yes,No,No
6849-INEROL-JMY,3,3,Male,38,19,Sales,No,1,No,23000,7.7,0.591514,1.179486,Yes,Unmarried,1,1,1,0,0,0,6,Own,Domestic,15400,35,No,No,Mast,1,5,883.1,No,4,11.1,9.3,Yes,36.8,135.3,No,Yes,31.65,88.6,No,Yes,Yes,2,Yes,No,Yes,No,Yes,27,Yes,Yes,No,No,No
6385-FTTNJU-7GQ,5,5,Female,63,15,Sales,No,3,No,52000,12.7,1.043432,5.560568,No,Unmarried,2,1,0,0,0,1,3,Own,Foreign,22100,27,No,Yes,AMEX,3,12,2154.4,Yes,13,12.9,75.55,No,0,0,No,No,0,0,No,No,No,3,No,No,No,No,Yes,21,Yes,Yes,Yes,No,No
2685-JGCTCK-CAA,3,2,Male,78,12,Professional,No,25,Yes,20000,9.8,0.78008,1.17992,No,Married,2,0,0,0,0,1,2,Own,Domestic,10200,28,No,Yes,Mast,40,12,2623,No,72,165.3,4010.7,No,0,0,Yes,Yes,100.25,7217.1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,23,No,No,No,Yes,Yes
0255-AJDJGP-JXL,3,2,Female,44,15,Sales,No,5,No,23000,10.3,0.464324,1.904676,No,Married,3,0,0,0,0,1,2,Own,Domestic,13100,19,Yes,Yes,Visa,15,12,1723.4,Yes,22,11.55,82.3,Yes,28.4,606,No,No,0,0,Yes,No,No,3,No,Yes,No,No,Yes,19,Yes,No,No,No,No
0627-MAMIBI-P9U,3,4,Male,47,12,Professional,No,8,No,136000,7.4,4.468416,5.595584,Yes,Married,3,0,0,0,0,0,2,Own,Domestic,75400,27,Yes,No,Disc,25,6,2222.5,No,49,37.5,568.45,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,Yes,Yes,No,17,Yes,No,Yes,No,No
9859-HVFWTA-SPQ,5,4,Female,37,14,Agriculture,No,10,No,39000,11.8,1.458834,3.143166,No,Unmarried,1,2,1,0,1,1,3,Own,Domestic,14500,33,Yes,Yes,Mast,3,5,2452.4,No,9,10.2,29.45,No,0,0,No,No,0,0,No,No,No,No,No,Yes,No,No,No,34,Yes,No,No,No,No
4109-JHKHTK-DYJ,5,4,Male,37,17,Sales,No,1,No,22000,4,0.286,0.594,No,Married,2,5,0,0,1,1,1,Own,Domestic,11000,38,No,No,AMEX,3,7,2065.3,Yes,3,13.35,12.05,Yes,25.15,58.3,No,No,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,18,Yes,Yes,Yes,Yes,No
7434-XKONYL-EBW,5,3,Male,68,9,Professional,No,9,No,36000,5.1,0.818856,1.017144,No,Married,2,5,0,1,0,0,2,Own,Domestic,13400,25,Yes,No,Mast,30,11,3170.8,Yes,66,58.05,1318.5,No,0,0,Yes,No,0,0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,Yes
5599-BCQQRG-DPB,1,1,Male,29,17,Service,No,3,No,13000,6.8,0.25636,0.62764,No,Married,4,0,0,0,0,1,1,Lease,Foreign,5100,22,No,No,Visa,11,16,3935.3,Yes,55,24.3,462.55,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,No,No,No,19,Yes,No,No,No,No
1542-CBENYH-O88,3,1,Male,51,16,Sales,Yes,5,No,68000,10.1,1.634584,5.233416,Yes,Married,2,0,0,0,0,0,3,Own,Foreign,26700,18,Yes,Yes,Visa,6,8,1913.1,No,10,14.55,59.6,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,No
4565-ZGPUAQ-WCB,2,1,Male,54,15,Labor,Yes,19,No,95000,11.6,3.59252,7.42748,No,Married,4,1,0,1,0,1,2,Own,Domestic,47000,22,No,No,Disc,25,8,1640.6,Yes,55,26.4,442.2,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,18,Yes,No,No,No,Yes
7029-AQGOSU-NID,3,2,Male,55,12,Service,No,13,No,75000,10.3,2.163,5.562,No,Unmarried,1,0,0,0,0,1,5,Own,Foreign,34500,22,Yes,Yes,AMEX,20,10,6824.7,No,39,27.45,359.25,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,26,No,No,No,No,Yes
9976-EWHQDK-CWR,3,3,Female,63,11,Labor,No,32,No,304000,16.6,34.719232,15.744768,Yes,Unmarried,1,2,0,0,0,1,2,Own,Domestic,91900,30,No,Yes,Visa,25,14,5535.5,Yes,56,43.5,798.4,No,0,0,Yes,No,0,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,Yes,Yes,No,No
3566-DRQMDC-TNF,2,1,Male,75,13,Sales,No,6,Yes,14000,5.7,0.313614,0.484386,No,Unmarried,1,0,0,0,0,0,2,Own,Foreign,6600,18,No,Yes,AMEX,11,14,2555.5,No,24,14.7,108.2,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,No,No,12,No,No,No,No,No
5907-WLVNJA-C0N,3,4,Male,35,13,Agriculture,No,13,No,46000,13.5,1.863,4.347,No,Unmarried,1,0,0,0,0,0,0,-1,-1,-1000,25,No,No,Mast,11,15,3062.1,Yes,21,27.75,201.3,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,17,No,Yes,No,No,No
9337-MAIPAF-W8G,1,2,Male,28,17,Sales,No,0,No,39000,11,0.86658,3.42342,No,Married,3,6,0,1,0,1,0,-1,-1,-1000,29,No,Yes,AMEX,8,15,3713.7,No,11,14.85,59.65,No,0,0,No,No,0,0,No,No,No,Yes,Yes,Yes,Yes,No,No,22,Yes,Yes,No,No,No
9693-EYQCTU-O92,3,4,Female,59,17,Sales,No,6,Yes,9000,4.6,0.316296,0.097704,No,Unmarried,1,2,0,2,0,1,1,Lease,Foreign,4100,25,No,Yes,Disc,9,9,2460.3,Yes,18,32.25,180.8,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,Yes,No,No,0,Yes,No,No,No,No
3580-ESDOJO-PLY,4,4,Male,36,15,Professional,No,5,No,96000,12.6,2.54016,9.55584,No,Married,2,2,0,0,2,0,2,Own,Foreign,47800,27,No,No,Disc,18,10,3843.6,Yes,51,20.4,389.15,Yes,49.15,2398.5,No,Yes,42.65,2180.55,Yes,No,Yes,3,Yes,Yes,Yes,No,Yes,24,Yes,Yes,Yes,No,Yes
8556-OAMUPP-4YG,4,4,Male,37,17,Agriculture,No,12,No,72000,4.4,0.319968,2.848032,No,Married,2,3,0,0,0,1,2,Own,Domestic,32800,31,No,Yes,Disc,19,13,4382.1,No,57,57.6,1087.1,No,0,0,Yes,Yes,35.85,2014.75,Yes,Yes,No,3,No,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,No
9755-GDNGDU-RHC,2,3,Male,18,13,Sales,No,0,No,18000,2.1,0.020034,0.357966,Yes,Unmarried,1,6,0,2,0,1,2,Own,Domestic,9100,28,Yes,No,AMEX,0,14,4223.7,Yes,4,18.6,29.25,Yes,34.3,92.55,Yes,No,0,0,No,No,No,Yes,Yes,Yes,No,Yes,No,16,Yes,No,Yes,No,No
7448-PLNMET-VCI,2,1,Male,73,11,Sales,No,7,Yes,9000,8.2,0.146862,0.591138,No,Married,2,12,0,0,0,1,1,Own,Foreign,4600,23,Yes,No,Disc,39,9,1892.4,No,72,81.15,1932.7,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,20,No,No,Yes,No,Yes
0995-IKDXEO-UL1,4,5,Male,67,12,Sales,No,3,No,28000,10.7,1.270304,1.725696,No,Married,6,1,0,1,0,1,3,Lease,Domestic,15300,40,No,No,Disc,6,13,2387.3,Yes,9,23.25,63.8,Yes,28.85,236.8,No,No,0,0,No,No,Yes,4,Yes,No,No,No,No,16,Yes,No,No,No,No
3436-NIDSLT-XB7,1,4,Female,18,13,Agriculture,No,0,No,14000,14.8,0.151256,1.920744,No,Married,4,0,0,0,0,1,3,Lease,Foreign,5700,38,Yes,Yes,Mast,0,9,1219.7,Yes,4,28.05,45.6,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,No,No,16,Yes,Yes,Yes,No,No
3527-XFEFWW-08A,3,5,Female,76,11,Crafts,No,48,Yes,17000,6.3,0.424116,0.646884,No,Unmarried,1,5,0,1,0,1,1,Own,Foreign,7900,31,No,Yes,Visa,38,13,3194.5,No,71,40.65,978.4,No,0,0,Yes,No,0,0,No,No,No,No,No,No,Yes,No,No,21,No,No,No,No,Yes
2915-PWFHWV-VJT,2,2,Male,43,19,Professional,No,3,No,49000,4.7,0.241815,2.061185,No,Unmarried,1,1,0,1,0,0,1,Own,Foreign,26500,24,No,Yes,Disc,16,12,4861.8,Yes,37,23.25,290.25,No,0,0,No,Yes,23.85,898.6,No,No,No,3,No,No,Yes,No,No,24,Yes,Yes,No,No,Yes
7634-DYMZLJ-1FV,1,1,Male,42,17,Sales,No,5,No,25000,9,1.63575,0.61425,Yes,Married,2,0,0,0,0,0,2,Own,Domestic,15100,26,No,Yes,Disc,12,8,1905.7,Yes,18,30.3,172,Yes,41.4,694.1,No,Yes,30.5,558.8,Yes,Yes,Yes,3,Yes,Yes,No,No,Yes,17,Yes,No,Yes,No,No
5967-QLYOLM-8QN,5,5,Male,20,15,Crafts,No,0,No,19000,22.1,0.969969,3.229031,Yes,Unmarried,1,5,4,1,0,0,2,Own,Domestic,10200,25,Yes,No,Visa,2,10,1209.4,No,30,20.25,204.45,No,0,0,No,No,0,0,Yes,No,No,3,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No
0629-NGBEXR-SD1,2,2,Male,63,14,Labor,No,29,No,183000,1.1,0.146949,1.866051,No,Married,4,10,0,0,0,1,1,Own,Domestic,92000,30,No,No,Mast,40,10,3780,Yes,71,75.15,1690.25,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,Yes,No,17,No,No,No,No,Yes
4227-XNKGCM-1JC,1,2,Male,50,15,Crafts,Yes,13,No,112000,16,9.56928,8.35072,Yes,Married,4,1,0,1,0,1,2,Own,Foreign,61500,25,Yes,Yes,Visa,32,9,3387.6,No,67,52.2,1229.15,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,No,Yes,No,25,No,Yes,Yes,No,Yes
7244-NTQUTS-IDH,5,2,Female,70,13,Professional,No,19,No,54000,10.2,2.577744,2.930256,No,Unmarried,1,19,2,0,3,0,5,Own,Domestic,29600,23,Yes,No,Disc,20,11,1982.2,Yes,46,30.3,485.7,No,0,0,Yes,No,0,0,Yes,Yes,No,No,No,Yes,No,Yes,Yes,18,Yes,No,Yes,No,Yes
4615-QZQSAY-D51,4,5,Male,19,14,Labor,No,0,No,19000,18.4,0.346104,3.149896,Yes,Unmarried,3,1,0,1,0,0,1,Lease,Domestic,9300,29,No,No,Visa,1,10,1866.6,Yes,1,3.45,1.15,Yes,28.6,28.6,Yes,Yes,16.9,16.9,No,No,No,Yes,Yes,Yes,Yes,Yes,No,19,Yes,Yes,Yes,Yes,No
5716-RSRKLP-5GG,1,2,Male,25,16,Professional,No,1,No,21000,28.5,3.69873,2.28627,Yes,Married,4,3,3,0,0,0,2,Own,Domestic,10700,25,No,No,Disc,7,12,2258.7,Yes,65,95.1,2069.95,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,No,24,Yes,No,Yes,No,Yes
5380-DOESXJ-FLH,4,3,Male,49,17,Sales,No,1,No,47000,2.9,0.633795,0.729205,No,Married,3,4,0,0,0,1,2,Own,Domestic,23300,22,Yes,Yes,Visa,17,12,1490.6,No,28,17.4,185.7,No,0,0,No,Yes,23.5,632.2,No,No,No,2,No,Yes,Yes,No,No,15,Yes,No,Yes,No,No
0151-PMYWWF-53S,2,1,Male,55,15,Sales,No,6,No,58000,19.8,2.882484,8.601516,No,Married,2,2,2,0,0,1,3,Own,Foreign,27800,27,Yes,No,Visa,7,12,7127.9,No,11,14.4,61.3,No,0,0,No,No,0,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,20,Yes,No,No,No,No
6748-SBHSWH-5YE,1,1,Female,45,18,Labor,No,17,No,140000,8.7,2.81358,9.36642,No,Unmarried,4,6,1,1,0,1,3,Own,Foreign,77200,24,No,Yes,AMEX,21,13,6831.6,No,47,28.95,481.65,Yes,79.45,3586.25,Yes,Yes,79.05,3649.95,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes
0707-GXMTZS-HUH,1,2,Male,76,12,Sales,Yes,19,Yes,14000,3.7,0.155918,0.362082,No,Married,2,2,1,1,0,1,1,Lease,Domestic,8000,17,No,No,Mast,36,12,2601,No,68,53.4,1307.25,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,No,No,No,22,No,No,No,No,Yes
9099-FFFQAY-E5L,5,3,Male,27,10,Labor,No,6,No,24000,17.6,2.23872,1.98528,Yes,Unmarried,5,1,1,0,0,1,3,Own,Foreign,12000,26,Yes,Yes,Visa,3,13,5474.7,Yes,9,12.9,39.2,No,0,0,Yes,Yes,18.55,174.5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,No,Yes,No
4379-AXDMBJ-ZW4,4,4,Female,51,16,Crafts,No,26,No,203000,19.6,12.374068,27.413932,Yes,Married,2,4,4,0,0,1,3,Own,Foreign,83500,28,No,Yes,Disc,10,7,3535.3,Yes,16,18.15,97.7,Yes,44.6,699.7,Yes,Yes,57,780.2,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,Yes,No
9115-KVYZEP-B7Q,1,2,Male,59,11,Labor,No,34,Yes,79000,33.2,2.386748,23.841252,No,Unmarried,1,2,2,0,0,1,3,Own,Foreign,32800,20,No,Yes,Visa,21,19,3614.1,Yes,41,30.6,397,No,0,0,No,No,0,0,Yes,No,No,3,No,No,No,No,No,20,Yes,Yes,No,No,Yes
0682-JUKJXV-J8M,3,1,Female,32,13,Professional,No,1,No,62000,12.6,1.609272,6.202728,Yes,Married,3,2,2,0,0,0,2,Own,Foreign,24600,27,Yes,No,Visa,12,10,2046.1,Yes,38,25.8,329.85,Yes,34.2,1269.05,No,No,0,0,No,No,No,No,Yes,No,No,No,No,26,No,Yes,No,No,No
6584-OXUOQX-XLL,3,3,Female,46,16,Professional,No,9,No,30000,1.9,0.02793,0.54207,No,Unmarried,1,12,1,0,0,1,1,Lease,Domestic,12100,24,No,No,Othe,7,7,1089.6,Yes,28,23.4,195.85,Yes,33.05,772.7,No,No,0,0,Yes,No,No,2,Yes,No,Yes,No,No,25,Yes,No,Yes,No,Yes
2370-SDAXRA-MZA,2,3,Female,75,13,Crafts,No,35,Yes,22000,8.7,0.338778,1.575222,No,Married,2,0,0,0,0,1,4,Own,Domestic,10800,28,No,No,Mast,40,11,2053.1,Yes,72,110.25,2635.15,No,0,0,Yes,No,0,0,Yes,No,No,No,No,Yes,Yes,Yes,No,23,No,No,No,No,Yes
8266-FRTLWJ-0DV,4,1,Female,28,11,Sales,No,1,No,15000,11.4,0.78147,0.92853,No,Married,4,3,0,0,0,1,3,Own,Domestic,7100,15,Yes,No,Visa,10,7,1380.7,Yes,65,38.4,844.9,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes
6989-FAVLSU-F2E,5,3,Female,76,13,Labor,No,38,Yes,20000,8.2,0.19516,1.44484,No,Unmarried,1,1,1,0,0,1,4,Own,Foreign,5100,31,No,No,Visa,34,9,4508.5,No,65,79.95,1681.4,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,20,Yes,No,Yes,No,Yes
7275-NTATAS-Q5B,4,3,Female,57,11,Service,No,23,No,75000,9.2,3.4224,3.4776,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,39900,24,No,No,Disc,25,7,1278.1,Yes,59,30.15,618.4,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes
8352-CUJWGY-KS0,3,3,Female,24,18,Service,No,0,No,35000,19.3,3.667965,3.087035,No,Married,2,1,1,0,0,1,3,Own,Foreign,13800,34,No,No,AMEX,5,8,3205.8,Yes,11,18,70.4,Yes,29.1,287.15,No,No,0,0,No,No,No,Yes,No,No,No,No,Yes,15,Yes,Yes,Yes,No,No
7201-MHZOOH-HAG,1,1,Female,77,15,Crafts,No,34,Yes,41000,16.1,3.023258,3.577742,No,Married,2,1,1,0,0,0,1,Own,Foreign,17700,21,No,Yes,Mast,38,3,596.8,No,71,100.5,2407,Yes,51.1,3597.95,Yes,Yes,46.15,3222.35,Yes,No,Yes,2,Yes,No,Yes,Yes,No,17,Yes,Yes,Yes,Yes,Yes
7114-PVNDDF-M7E,5,4,Female,69,15,Sales,No,5,Yes,14000,6.3,0.152586,0.729414,No,Married,2,5,0,0,0,0,0,-1,-1,-1000,32,No,No,Mast,28,18,4067.5,No,53,29.25,480.9,No,0,0,Yes,No,0,0,Yes,Yes,No,2,Yes,No,No,No,Yes,21,Yes,Yes,No,No,No
1068-MWHNDT-1WC,5,4,Male,68,22,Labor,No,25,Yes,32000,6.4,0.466944,1.581056,No,Unmarried,1,0,0,0,0,0,3,Own,Domestic,16800,29,No,No,Disc,22,8,1896.4,No,41,38.85,567.5,Yes,75.4,2901.7,Yes,Yes,119.1,4748.9,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,No
8629-HYFVOR-FTL,3,5,Female,61,8,Sales,No,9,No,25000,6.6,1.2012,0.4488,No,Unmarried,1,1,1,0,0,1,3,Lease,Foreign,19900,31,Yes,No,Othe,27,10,1853.8,Yes,54,39.9,706.1,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,No
0804-IGMRBV-4TS,5,4,Female,36,16,Labor,No,9,No,21000,5.8,0.74907,0.46893,Yes,Married,2,1,0,1,0,1,1,Own,Foreign,9400,14,No,No,Visa,2,10,1718.4,Yes,14,9.3,37.6,Yes,37.4,492.05,Yes,Yes,22.9,277.1,Yes,Yes,No,2,Yes,No,Yes,Yes,Yes,20,Yes,Yes,Yes,No,No
6522-HZJXBL-K1X,4,1,Female,33,15,Professional,No,3,No,35000,5.4,0.69552,1.19448,No,Unmarried,2,0,0,0,0,1,4,Own,Domestic,13500,16,No,No,Mast,15,4,985.2,No,54,62.7,1139.15,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,20,No,Yes,No,No,No
2346-XOLOPT-KCY,2,1,Female,55,15,Crafts,No,32,No,95000,4.6,1.50765,2.86235,No,Unmarried,1,8,0,0,0,0,3,Own,Domestic,40100,27,Yes,Yes,Disc,32,15,4665.1,Yes,65,100.35,2100.55,Yes,55.25,3659.05,Yes,Yes,77.4,4934.2,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,15,Yes,No,Yes,Yes,Yes
6246-GQGGGZ-BIB,2,4,Female,64,20,Sales,No,7,No,72000,9.1,3.983616,2.568384,No,Married,2,6,0,0,0,0,0,-1,-1,-1000,32,No,Yes,Disc,17,5,635.1,Yes,33,22.05,283.8,No,0,0,Yes,Yes,27.15,966.4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,No
6310-RDCRWA-S03,4,5,Male,35,18,Service,No,5,No,50000,8.4,0.4914,3.7086,No,Unmarried,1,0,0,0,0,0,0,-1,-1,-1000,20,Yes,Yes,Visa,8,11,2243.6,Yes,30,37.8,375.95,Yes,41.65,1201.75,Yes,Yes,29.15,791.35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,Yes,Yes,No
