CustomerID,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,HomeOwner,CarsOwned,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardSpendMonth
1987-BENLKO-AF6,Male,41,14,Professional,No,12,No,63000,2.6,0.296478,1.341522,No,Unmarried,4,14,0,0,25,No,No,Othe,18,3869.3
8494-RXQCFW-OWC,Male,49,19,Professional,No,11,No,150000,11.1,5.61105,11.03895,Yes,Unmarried,2,9,1,2,29,No,Yes,AMEX,10,4666.9
1251-AVSPOX-JQQ,Male,68,14,Sales,No,9,No,13000,13.8,0.794742,0.999258,No,Married,2,1,1,2,25,Yes,No,Disc,18,3048.8
1167-QQWVVB-6PL,Male,39,13,Labor,No,15,No,51000,3.6,0.378216,1.457784,No,Unmarried,2,6,0,0,24,Yes,Yes,Mast,21,4923.9
4680-FBVXJX-J6D,Female,23,17,Sales,No,0,No,39000,27.9,2.818179,8.062821,Yes,Married,4,8,0,2,13,Yes,No,Disc,5,1556.4
2743-GECIYJ-E92,Female,57,15,Service,No,16,Yes,31000,4.3,0.543864,0.789136,No,Unmarried,1,1,0,2,26,Yes,Yes,Mast,15,2391.3
8011-IQJATY-42A,Male,20,12,Sales,No,0,No,13000,5.2,0.284596,0.391404,No,Unmarried,2,3,1,1,34,Yes,No,Disc,2,1761.4
6103-QUWYSH-L52,Male,55,17,Crafts,No,19,No,146000,21.1,16.419598,14.386402,Yes,Unmarried,1,3,0,3,28,No,No,AMEX,28,5430.7
4126-XKUKFQ-F2P,Female,51,18,Professional,No,3,No,31000,14.9,1.639745,2.979255,No,Married,2,4,1,2,25,Yes,No,Disc,28,731.3
2941-ZKRIUU-4G1,Female,27,18,Labor,No,2,No,44000,8.5,1.02102,2.71898,Yes,Married,5,5,0,1,25,No,Yes,Visa,4,816.5
9426-VSZIPN-YAH,Female,76,14,Crafts,No,27,Yes,10000,12.1,0.67881,0.53119,No,Married,2,5,0,1,21,No,No,Visa,37,366.8
9029-DRMTGS-4IS,Female,30,20,Sales,No,1,No,27000,20.6,2.53071,3.03129,Yes,Unmarried,3,6,1,4,17,No,No,AMEX,5,1895.2
6997-CRENDL-LN4,Female,67,17,Service,No,14,No,34000,10,2.499,0.901,No,Unmarried,3,0,1,2,31,No,Yes,Mast,29,2514.4
8621-DROOEF-9Q9,Female,42,16,Professional,No,5,No,92000,5.1,2.308464,2.383536,No,Married,2,3,1,3,26,Yes,No,Disc,17,5421.9
6133-XTQTRF-L11,Male,24,14,Sales,No,1,No,25000,2.4,0.0588,0.5412,No,Unmarried,1,0,1,2,19,No,Yes,Disc,4,7650.5
2607-JYHQAJ-PXS,Male,42,10,Service,No,10,No,38000,9.7,1.12423,2.56177,No,Married,3,2,1,3,35,No,Yes,Disc,24,3424.4
7708-JKGOBB-U97,Male,67,13,Crafts,No,36,No,95000,10.8,2.98566,7.27434,No,Unmarried,1,8,1,1,22,No,No,Visa,31,2492.6
9280-NOVHLN-U6S,Female,40,17,Agriculture,No,7,No,63000,8.4,0.910224,4.381776,Yes,Married,8,0,1,1,24,No,No,AMEX,8,1782.3
3273-MMDMDO-Y7P,Male,62,11,Sales,Yes,5,No,32000,1.3,0.180128,0.235872,No,Unmarried,1,5,1,3,23,No,Yes,Visa,32,2031.7
5812-QQLGQA-42V,Female,19,14,Sales,No,0,No,13000,23.3,0.193856,2.835144,Yes,Unmarried,1,2,0,3,20,Yes,Yes,Othe,1,2311.4
6578-HPNLCY-52E,Male,33,15,Service,No,7,No,65000,5.1,2.45973,0.85527,No,Married,3,0,0,1,32,No,No,AMEX,15,4039.2
1913-ZMUQDP-1UP,Male,47,15,Professional,Yes,16,No,148000,11.3,2.207568,14.516432,No,Married,2,0,1,2,23,No,Yes,Visa,29,5264.8
3093-CQGCXA-9YA,Female,27,22,Crafts,Yes,0,No,44000,6,0.69168,1.94832,Yes,Married,3,11,1,0,28,Yes,Yes,AMEX,9,1443.4
3622-HJXJEO-XEA,Female,30,14,Service,No,1,No,17000,6.5,0.193375,0.911625,No,Unmarried,2,7,0,1,26,No,No,Visa,2,2220.4
0172-KSFHLM-V76,Male,47,9,Sales,No,9,No,72000,21.1,5.362776,9.829224,Yes,Unmarried,1,0,0,1,30,No,No,Visa,12,2729.3
2616-IMMTNU-V14,Female,71,14,Service,No,14,No,53000,4.6,2.08449,0.35351,No,Married,2,7,0,3,24,Yes,Yes,Visa,27,2761.2
0952-HEDWUH-ACG,Female,48,14,Labor,No,19,No,186000,12.4,13.976784,9.087216,Yes,Married,2,0,1,2,27,Yes,Yes,Disc,31,3060.7
0942-MCKTFY-FJQ,Female,59,11,Sales,No,3,No,29000,18.3,0.68991,4.61709,No,Unmarried,1,0,1,2,30,No,No,Mast,22,1879
1431-EMZZWE-21V,Male,41,19,Sales,No,6,No,93000,18.9,3.462669,14.114331,No,Unmarried,5,4,1,3,40,No,No,Visa,11,4203.1
9807-RQWCQK-E9X,Female,36,18,Sales,No,3,No,60000,1.1,0.21318,0.44682,No,Unmarried,2,5,0,3,31,Yes,No,Othe,4,1406.3
8248-AIYXAY-LML,Male,46,15,Sales,No,3,No,42000,12.3,1.585962,3.580038,No,Unmarried,1,0,1,1,26,Yes,Yes,Othe,5,3729.2
0144-UFVNEK-87S,Male,38,15,Professional,No,5,No,85000,10.7,5.939035,3.155965,No,Married,4,1,0,1,34,No,Yes,Mast,19,1553
0486-MCTJYA-DRP,Female,77,19,Crafts,Yes,12,No,49000,3.5,0.8918,0.8232,No,Married,2,12,1,0,24,No,No,Disc,12,1089
8648-OEELYD-BUO,Male,23,15,Labor,No,2,No,26000,10.4,0.451568,2.252432,No,Unmarried,4,1,1,1,25,No,No,Mast,5,1192.7
6365-JARJTJ-XO1,Male,71,12,Sales,No,4,Yes,12000,11.2,0.753984,0.590016,Yes,Married,2,2,0,2,22,No,Yes,Othe,2,2522.4
8162-PHLLNH-12V,Female,68,15,Labor,Yes,31,No,411000,8.3,10.506804,23.606196,No,Married,2,2,1,2,13,Yes,No,Visa,33,1541.8
9655-AVBLHY-HSG,Male,68,12,Labor,No,17,No,80000,36.7,9.71816,19.64184,No,Married,5,1,1,1,24,No,Yes,Mast,37,5871.6
6764-PDBVGZ-RPT,Female,63,9,Professional,No,19,No,136000,3.3,0.610368,3.877632,No,Married,2,10,1,3,24,No,Yes,AMEX,40,9482.5
3862-IIHSHN-2R8,Male,69,13,Professional,Yes,19,No,91000,8.4,3.546816,4.097184,No,Married,2,1,1,2,23,No,No,Mast,29,1127.2
9171-CRNWBE-F9A,Male,45,18,Professional,No,4,No,81000,10.4,1.861704,6.562296,No,Married,2,1,0,3,17,No,Yes,AMEX,24,3139.6
6437-XQJPHO-LCJ,Female,19,14,Service,Yes,0,No,21000,10.4,0.936936,1.247064,Yes,Married,3,5,0,6,31,No,Yes,Mast,1,1029.7
8750-FGAPJF-NZS,Female,68,14,Professional,Yes,19,No,75000,8.6,1.9092,4.5408,No,Unmarried,1,3,0,3,21,Yes,No,Mast,26,3290.6
9425-WLRKCC-R71,Female,65,22,Professional,No,4,No,73000,10.9,1.106023,6.850977,No,Unmarried,3,5,1,2,19,Yes,No,Disc,28,2963.2
3698-WEUKZD-C2Z,Female,77,11,Service,No,21,Yes,17000,13.7,0.943245,1.385755,No,Unmarried,1,8,0,1,17,Yes,Yes,Mast,25,2260.9
5714-IHLOXZ-QKC,Female,52,12,Sales,No,6,No,41000,26.2,4.844642,5.897358,Yes,Unmarried,3,10,1,4,26,No,Yes,Visa,1,1845.4
3043-YYQGJM-7LD,Male,59,15,Sales,No,3,No,22000,9.4,1.573748,0.494252,No,Unmarried,1,9,0,3,25,No,Yes,Visa,10,1247.8
2930-WLVSCZ-OKG,Female,36,14,Sales,No,5,No,22000,6.6,1.00188,0.45012,No,Unmarried,1,1,0,3,22,Yes,No,Othe,11,1908.8
9932-HDHLNA-IRD,Male,33,15,Crafts,No,8,No,28000,16.6,2.41696,2.23104,No,Unmarried,2,2,1,2,18,Yes,No,Mast,15,2493
4668-KQZZGF-GQA,Female,34,15,Labor,No,6,No,27000,17.6,2.556576,2.195424,No,Married,5,8,0,3,43,Yes,No,AMEX,12,6773.7
2800-EJKINA-40U,Male,20,11,Professional,No,1,No,18000,7.5,0.2889,1.0611,No,Unmarried,1,0,0,2,25,No,Yes,Othe,2,3233.4
5036-DRSPSS-P3X,Male,30,15,Crafts,No,5,No,40000,17.2,2.8896,3.9904,Yes,Unmarried,3,1,0,3,27,Yes,No,Disc,12,2508.7
1762-DLJZNE-ABZ,Female,61,16,Crafts,No,19,No,102000,7.4,1.871904,5.676096,No,Unmarried,1,7,1,1,28,No,Yes,Disc,23,7260.9
1726-EJQGMP-OLF,Female,36,12,Crafts,No,13,No,53000,12,1.19568,5.16432,No,Unmarried,3,7,1,1,22,No,Yes,Disc,2,2446.4
2420-OCBBAB-TEF,Male,28,14,Sales,No,0,No,25000,4.7,0.48645,0.68855,No,Married,4,0,1,2,33,No,No,Mast,10,2867.8
9366-UTJUFF-HMM,Male,26,8,Professional,No,4,No,23000,7.5,0.360525,1.364475,No,Unmarried,1,5,1,1,27,Yes,No,Othe,8,3684.5
5068-FZSTJJ-8HB,Male,36,16,Professional,No,4,No,33000,9.4,1.104312,1.997688,No,Unmarried,1,2,0,3,38,Yes,No,Mast,1,1977.5
5862-OQXZQL-M8E,Male,31,19,Service,No,3,No,68000,3.9,0.30498,2.34702,Yes,Unmarried,1,0,0,0,37,No,Yes,AMEX,6,1147.8
7205-JSLZZU-M95,Female,31,18,Sales,No,1,No,66000,12.2,0.571692,7.480308,No,Unmarried,3,3,1,2,21,No,Yes,Disc,13,1234.4
0556-MOOWPK-HFE,Female,55,15,Labor,No,16,No,49000,14.8,1.689716,5.562284,No,Unmarried,1,0,1,1,19,No,Yes,Disc,37,3002.9
5125-PEQACJ-RQX,Female,66,11,Professional,No,7,No,34000,9.1,1.605786,1.488214,No,Unmarried,1,0,0,4,32,No,Yes,Visa,25,1736.8
9054-RDSBCN-85W,Male,47,16,Professional,No,9,No,111000,7.4,3.195246,5.018754,No,Unmarried,1,10,1,2,28,No,No,Mast,11,4350.4
3957-ABEZXA-PIV,Male,61,13,Sales,No,7,No,56000,21.3,1.455216,10.472784,No,Unmarried,4,6,0,1,19,Yes,Yes,AMEX,26,8748.3
4700-RLHJPE-MUB,Female,74,8,Sales,No,7,No,19000,7.8,0.40014,1.08186,No,Unmarried,1,0,0,3,27,No,Yes,Visa,33,1569.5
5784-DIWCFC-282,Male,61,13,Labor,No,32,No,180000,14,13.8852,11.3148,Yes,Married,3,15,1,2,25,Yes,Yes,Visa,35,7588.8
4076-DWMNBJ-KAL,Male,59,12,Service,No,16,No,64000,7,1.344,3.136,No,Married,4,2,1,1,30,No,Yes,Visa,39,2878.7
0845-ZNPTKF-CKD,Male,29,15,Sales,No,1,No,20000,11.9,1.06148,1.31852,No,Unmarried,1,9,0,3,36,Yes,Yes,Mast,1,861.4
4527-WNECPJ-7QI,Male,64,9,Labor,No,30,Yes,29000,12.8,1.922816,1.789184,No,Unmarried,1,0,0,1,23,No,Yes,AMEX,27,4653.7
9175-XFUAVM-BTO,Female,66,14,Sales,No,3,No,27000,8.2,0.230256,1.983744,No,Married,3,4,1,1,25,No,Yes,Visa,32,2433.7
4832-HIYXCW-RHO,Female,40,16,Sales,No,4,No,31000,8.1,1.453869,1.057131,No,Married,3,2,0,2,32,Yes,Yes,Mast,1,2244.3
1744-YOZOGS-856,Male,43,16,Sales,No,1,No,32000,7.1,0.42032,1.85168,No,Unmarried,1,13,1,4,27,No,Yes,Mast,13,4263.1
7754-EMTCYS-M1X,Female,75,20,Professional,Yes,10,No,68000,13.8,3.14364,6.24036,No,Unmarried,1,0,0,3,23,No,Yes,Disc,14,2654.6
5093-KUSRCS-X2U,Male,54,12,Sales,No,5,No,20000,15.8,1.03964,2.12036,No,Unmarried,1,10,1,2,26,No,Yes,Mast,27,891
8696-AARXBQ-SBQ,Female,40,12,Sales,No,5,No,29000,8.4,0.638232,1.797768,No,Unmarried,2,0,0,1,24,No,No,Visa,14,3342.3
5599-QKGOXE-H91,Male,18,13,Sales,Yes,0,No,17000,4.8,0.113424,0.702576,No,Unmarried,2,0,0,2,27,No,No,Mast,0,1946.1
1101-PBBFSP-62M,Male,62,15,Sales,Yes,12,No,29000,7.8,0.393588,1.868412,No,Married,3,5,1,0,29,Yes,No,Disc,37,6004.4
7908-BDWIWI-QTI,Female,66,10,Professional,No,6,Yes,13000,14.7,0.607698,1.303302,No,Married,2,0,0,2,30,Yes,Yes,Disc,28,919.6
8388-XXPVWM-V0N,Female,70,20,Service,No,19,Yes,21000,7.5,0.04725,1.52775,No,Unmarried,1,0,1,1,16,No,No,Disc,26,1006.3
8092-VBWJVP-D4B,Female,18,11,Sales,Yes,0,No,24000,6.1,0.335256,1.128744,Yes,Married,5,0,1,0,22,No,No,Visa,0,1226.4
1392-BQUNUJ-M9C,Male,36,15,Professional,No,2,No,99000,23.4,4.355208,18.810792,Yes,Unmarried,1,7,1,3,23,Yes,No,Mast,15,14410.6
9191-DQPZIS-5DB,Female,29,12,Service,Yes,4,No,22000,1.2,0.149688,0.114312,No,Unmarried,1,2,0,1,16,Yes,No,Visa,7,1919.9
9804-JHFSPO-C87,Male,58,12,Crafts,No,29,No,242000,8.7,7.411008,13.642992,No,Married,4,4,1,3,38,Yes,No,AMEX,31,7699.2
6208-WAHHPB-HU3,Male,51,16,Sales,No,6,No,52000,9.5,2.08468,2.85532,No,Married,2,6,1,2,27,No,No,Mast,33,3530.5
1251-ETTBBE-0L5,Female,31,13,Crafts,Yes,10,No,34000,7.2,0.724608,1.723392,No,Married,4,0,1,1,18,No,Yes,Visa,13,1335.4
0023-SFNINN-16J,Female,68,15,Crafts,No,12,Yes,9000,11.3,0.112887,0.904113,No,Unmarried,1,0,0,6,40,Yes,Yes,Disc,30,223.8
1741-EANZOT-X04,Male,47,16,Professional,No,7,No,64000,10.5,2.11008,4.60992,Yes,Married,2,7,1,1,17,Yes,Yes,AMEX,8,5759.3
2217-JCITJW-7OS,Female,24,19,Sales,No,0,No,24000,2.9,0.273528,0.422472,No,Married,5,9,1,2,21,Yes,No,Visa,5,1325.5
6766-BKWNTC-8QL,Male,72,9,Service,No,30,Yes,11000,13.3,0.715407,0.747593,No,Married,2,9,0,3,19,No,Yes,AMEX,12,4640
3602-CKGPOM-GLT,Male,57,17,Agriculture,Yes,28,No,70000,9.6,0.75264,5.96736,No,Unmarried,1,2,0,1,33,No,No,Visa,33,1723.5
5565-CAGENH-J1W,Female,44,9,Sales,No,3,No,49000,9.1,1.137045,3.321955,No,Married,2,5,0,1,24,No,Yes,Visa,26,1267.5
7553-HAWCLM-JVG,Male,31,11,Sales,Yes,1,No,24000,9.9,0.73656,1.63944,No,Married,5,3,1,2,25,Yes,No,Visa,5,5560.9
1890-WDOXSL-5H1,Male,20,10,Labor,Yes,3,No,19000,3,0.36993,0.20007,No,Married,4,0,0,2,19,No,No,Mast,2,3623.6
3532-JLPJBS-69C,Female,53,12,Agriculture,No,19,No,68000,8.8,2.758624,3.225376,No,Unmarried,1,2,1,0,26,Yes,Yes,Disc,28,2876.8
4562-VVBIHP-KNV,Female,78,8,Service,No,46,Yes,48000,13.8,2.159424,4.464576,No,Unmarried,1,11,1,1,39,Yes,No,Othe,40,2449.6
2419-ICGRYJ-RB5,Male,25,20,Professional,No,0,No,49000,1.4,0.134456,0.551544,Yes,Unmarried,4,9,0,1,24,Yes,No,AMEX,3,2490
9562-VQOTDG-UNT,Female,48,17,Service,No,11,No,41000,7.3,0.395076,2.597924,No,Unmarried,1,2,0,2,22,Yes,Yes,Mast,14,1976.5
7394-YZKDOV-NQB,Female,56,13,Sales,No,5,No,28000,12.6,0.07056,3.45744,No,Married,2,8,0,1,28,No,No,Othe,21,1689.2
4500-JRIATB-YGQ,Female,32,19,Professional,No,3,No,47000,5,0.75435,1.59565,No,Unmarried,1,0,0,2,25,Yes,Yes,AMEX,1,12431.9
4762-CPVKNE-QZ0,Female,31,13,Sales,No,3,No,37000,15.5,0.4588,5.2762,Yes,Unmarried,1,5,1,2,31,No,Yes,AMEX,6,1817.7
0246-BDEUXK-1RM,Female,21,14,Labor,Yes,0,No,20000,23.7,1.35564,3.38436,Yes,Unmarried,4,10,0,1,43,Yes,Yes,Mast,3,2593.5
8604-HXWQZU-3LR,Female,19,13,Sales,No,0,No,14000,14.7,0.852012,1.205988,Yes,Unmarried,1,0,0,3,22,Yes,No,Othe,1,2222.6
8844-HHTFSR-0KF,Female,36,15,Service,No,9,No,73000,5.7,1.294071,2.866929,No,Unmarried,1,0,1,1,30,No,Yes,Othe,18,3118.4
8085-OABDDL-CQY,Male,36,17,Labor,No,7,No,43000,7.5,0.790125,2.434875,No,Married,4,0,1,3,18,Yes,No,AMEX,18,4136.9
6091-GSCHJX-JVD,Male,49,12,Sales,No,2,No,19000,3.5,0.09709,0.56791,No,Unmarried,1,9,1,3,31,Yes,Yes,Visa,27,1348.8
2053-PEHZPB-NTD,Female,32,16,Sales,No,1,No,34000,14.2,1.805672,3.022328,No,Unmarried,1,2,1,2,18,No,Yes,AMEX,3,7263.4
0835-KVUHBP-8LE,Female,30,17,Sales,No,0,No,36000,7.8,0.766584,2.041416,Yes,Unmarried,1,1,1,1,21,No,No,Disc,2,4152.5
3842-DLIYAD-6X6,Male,39,22,Sales,No,2,No,119000,4.6,1.631252,3.842748,Yes,Married,4,5,1,2,20,Yes,No,Disc,21,4255.4
8757-CIJMDF-6TD,Male,35,20,Professional,No,3,No,98000,3.6,1.972152,1.555848,No,Married,4,1,1,1,29,Yes,No,Disc,4,2450.2
5911-WLWIBS-D1N,Male,57,12,Labor,No,23,No,62000,13.7,5.487124,3.006876,No,Married,2,9,1,3,35,No,Yes,Disc,28,2924.3
3666-AFMVQU-9H7,Male,21,16,Sales,No,0,No,21000,9.2,1.066464,0.865536,No,Unmarried,1,6,0,4,31,Yes,Yes,Disc,3,1819.5
5162-WGZNXL-X93,Female,47,15,Sales,No,4,No,32000,8,1.13664,1.42336,No,Married,2,7,0,3,30,Yes,Yes,Visa,12,1165
7415-IIKLBO-8VO,Male,66,21,Sales,No,5,Yes,35000,3.2,0.0672,1.0528,No,Married,2,12,1,2,34,Yes,Yes,AMEX,34,5211.9
9674-LSLCQN-NU6,Female,48,21,Service,Yes,11,No,51000,3.3,0.309672,1.373328,No,Married,3,1,1,2,19,Yes,Yes,AMEX,27,4081
9622-LXMOAF-E9C,Female,44,11,Labor,Yes,14,No,62000,11.1,2.174712,4.707288,No,Married,2,2,1,0,29,No,No,Disc,22,3299.2
2119-XXXFSK-KO6,Female,63,19,Sales,No,3,No,69000,18.5,3.16572,9.59928,Yes,Unmarried,1,0,0,1,16,No,No,Disc,15,2883.2
2435-RABMIV-T9Y,Female,24,15,Professional,No,0,No,25000,10.2,1.5606,0.9894,Yes,Unmarried,1,0,1,1,30,No,Yes,Disc,6,7167.6
1345-ENBSLG-BJK,Male,28,13,Crafts,No,8,No,29000,14,0.78358,3.27642,No,Unmarried,1,2,0,0,28,No,Yes,AMEX,11,1703.2
0934-PMNAUP-18N,Female,23,8,Service,No,2,No,24000,5.2,0.123552,1.124448,No,Married,2,1,1,1,32,No,No,Visa,5,7886.4
2974-AZXCIW-1XY,Female,29,16,Sales,No,1,No,43000,12,2.5026,2.6574,No,Unmarried,2,9,1,0,29,No,Yes,Disc,11,4125.9
1655-NMUTVQ-YFE,Female,50,15,Professional,No,9,No,80000,13.3,2.22376,8.41624,No,Married,4,0,1,0,25,Yes,No,AMEX,6,5097.9
5661-YFIDQE-IP0,Female,52,14,Service,No,12,No,65000,17.3,3.30603,7.93897,No,Unmarried,1,0,0,2,29,No,No,Disc,4,4094.3
4254-GIHFGQ-694,Female,43,9,Sales,No,4,No,43000,11.3,0.796876,4.062124,No,Married,2,12,0,1,19,No,No,Visa,4,2057.5
1573-KAASUO-TZL,Male,49,11,Sales,No,7,No,32000,4.8,0.486912,1.049088,No,Unmarried,1,0,1,2,20,No,No,Visa,11,965.5
2848-MXOAZP-3O7,Female,43,17,Professional,No,11,No,60000,6.9,1.08054,3.05946,No,Married,5,1,1,3,21,Yes,Yes,Disc,8,3169.5
3825-PDZIDA-USF,Female,70,10,Sales,No,13,No,87000,5.1,1.273419,3.163581,No,Married,2,0,1,1,18,No,Yes,Visa,28,2898.4
5796-RGVUFC-6TJ,Male,24,17,Professional,No,0,No,58000,5.6,1.646736,1.601264,Yes,Unmarried,1,4,0,2,27,No,Yes,Disc,1,2183.5
6771-VWPLWJ-B4U,Female,66,14,Professional,Yes,15,No,43000,10.9,1.129567,3.557433,No,Unmarried,1,7,1,2,19,No,No,Othe,34,3864.5
2452-AMBFJG-BAX,Female,20,14,Professional,No,0,No,20000,9.5,0.4351,1.4649,No,Married,5,1,0,3,34,No,No,Visa,2,1255.3
0140-PXEUGB-VVZ,Female,31,11,Professional,No,6,No,30000,3.4,0.75888,0.26112,No,Unmarried,1,6,1,0,27,Yes,Yes,Mast,7,4405.2
7211-ORWNNM-T4S,Male,53,14,Sales,No,8,No,35000,12.7,1.586865,2.858135,No,Married,2,5,0,4,35,Yes,No,Mast,4,3810
5964-VSJYZC-ND5,Female,34,17,Service,No,7,No,111000,7.5,1.140525,7.184475,No,Unmarried,1,0,1,2,41,No,Yes,Disc,8,2371.6
4882-LFDOGJ-387,Female,34,14,Labor,No,8,No,26000,14.6,1.882816,1.913184,No,Married,2,7,0,2,28,No,No,Visa,16,2093.4
6910-DMBDII-S1F,Female,27,10,Service,No,5,No,30000,17.4,0.31842,4.90158,No,Married,4,2,1,0,47,No,Yes,AMEX,8,1166.5
3578-XEBXHS-3PI,Female,60,14,Crafts,No,34,Yes,12000,16.7,0.953904,1.050096,No,Unmarried,1,0,1,2,20,No,No,AMEX,23,3636.7
0500-YVQSIG-5KL,Female,43,13,Professional,No,8,No,44000,4.2,0.687456,1.160544,No,Married,4,1,1,1,25,Yes,Yes,Visa,23,1879.1
9409-JOQSJT-AAV,Female,31,11,Professional,No,7,No,30000,21.6,2.2356,4.2444,No,Unmarried,5,0,1,4,29,No,Yes,Mast,13,1768.8
5366-AINGNE-3ZS,Male,70,20,Agriculture,No,21,Yes,61000,14.8,1.498648,7.529352,No,Unmarried,1,6,1,2,37,No,Yes,Mast,21,3228.9
4002-UDERWL-K5I,Male,61,17,Service,No,21,Yes,12000,27.3,0.864864,2.411136,No,Married,2,2,0,1,24,Yes,Yes,AMEX,14,3007.4
5783-HBOXFC-5BZ,Male,45,20,Service,No,7,No,134000,14.6,12.168808,7.395192,Yes,Married,5,4,1,1,20,Yes,Yes,Mast,7,585.5
8027-POZEAY-DVO,Male,40,20,Sales,Yes,3,No,46000,7,1.26868,1.95132,Yes,Unmarried,1,6,1,3,25,Yes,Yes,Mast,10,1981.1
7356-SBPGQV-W7S,Female,68,19,Crafts,No,25,Yes,11000,10.6,0.645964,0.520036,No,Married,3,9,0,3,31,Yes,Yes,Visa,40,2105.2
7038-NGLHWM-3AD,Male,74,11,Agriculture,No,28,Yes,11000,13.3,0.735889,0.727111,No,Unmarried,1,1,1,3,25,Yes,No,Disc,38,604.6
7108-BNBUDI-H86,Female,54,12,Professional,No,9,No,33000,10.8,1.375704,2.188296,No,Unmarried,1,10,0,1,19,Yes,Yes,Visa,26,3874.7
4314-PUSZNR-7SR,Male,27,20,Professional,No,0,No,19000,9,0.33174,1.37826,No,Married,3,0,1,3,17,Yes,Yes,Disc,1,1137
0992-ZESDAP-CBG,Male,65,15,Sales,No,4,Yes,10000,3.4,0.12274,0.21726,No,Unmarried,1,16,0,2,22,Yes,Yes,AMEX,18,2065.5
5122-EUEKLQ-248,Female,54,18,Agriculture,No,20,No,58000,28.1,7.350398,8.947602,No,Unmarried,1,5,0,2,24,Yes,Yes,Visa,20,2235.9
7993-ZWHZFC-IOV,Female,28,10,Sales,No,3,No,40000,10.9,0.5668,3.7932,No,Unmarried,1,2,1,6,17,Yes,Yes,Othe,2,5074
9587-ZIYQIE-ACX,Female,45,20,Professional,No,6,No,47000,1.5,0.31866,0.38634,No,Married,2,9,1,3,27,Yes,Yes,Disc,27,1989.5
1382-WYHHUX-JRX,Female,36,12,Agriculture,No,10,No,48000,3,0.11808,1.32192,No,Unmarried,2,10,1,1,15,No,No,Visa,18,340.8
8402-SILWTV-4YR,Male,58,19,Service,No,20,No,1073000,19.7,109.072596,102.308404,Yes,Married,2,8,1,4,32,Yes,Yes,Disc,37,29693.9
9361-PFCEED-QIM,Male,70,13,Labor,No,33,No,240000,16.4,4.29024,35.06976,No,Married,3,6,1,1,24,Yes,Yes,Disc,39,1628.3
3287-DHSBON-KU9,Male,18,13,Professional,No,0,No,28000,24.3,4.238892,2.565108,Yes,Married,3,3,1,5,21,No,No,Disc,1,2169.2
5974-SZRVSI-KIH,Female,74,13,Sales,No,18,No,35000,11.9,1.05791,3.10709,No,Married,2,7,1,4,31,No,No,Mast,36,1100
9680-RTEIGM-JUV,Female,20,15,Sales,Yes,0,No,28000,13.7,1.657152,2.178848,No,Unmarried,1,2,1,0,20,Yes,Yes,AMEX,2,1987.3
6760-JZVHNV-E0D,Male,70,8,Sales,No,9,No,32000,0.6,0.01632,0.17568,No,Unmarried,1,5,0,1,22,No,No,Mast,20,3174.6
6424-HHPNRP-MXW,Female,42,15,Agriculture,No,13,No,44000,11.5,1.48258,3.57742,No,Married,2,4,1,2,20,No,No,Disc,22,1556.4
0969-XSHXOE-CN5,Female,21,13,Professional,No,0,No,16000,14.6,0.985792,1.350208,Yes,Married,2,6,0,2,40,Yes,Yes,Visa,2,1139.5
6240-MKSGHD-SNK,Male,74,12,Labor,No,35,Yes,39000,22.5,3.24675,5.52825,No,Married,2,3,0,2,26,No,No,Mast,39,1696.1
2659-CCTXZC-38P,Male,69,16,Professional,No,13,No,115000,9.6,3.26784,7.77216,No,Unmarried,1,7,1,1,30,Yes,No,Disc,27,5149.3
8473-QXSVZA-DJP,Male,45,12,Professional,No,5,No,47000,17.7,5.731791,2.587209,No,Unmarried,1,4,1,1,24,No,No,Mast,26,2814
5003-ZQFOQH-IYJ,Male,58,12,Sales,No,3,No,31000,11,1.44584,1.96416,No,Unmarried,1,1,1,3,25,No,No,AMEX,30,5424.1
6274-WKNKWX-AKM,Female,75,9,Labor,No,32,Yes,35000,12.2,1.99836,2.27164,No,Married,2,0,0,2,20,No,Yes,Othe,32,1242.9
3417-CXQKVG-Y5B,Male,66,14,Service,No,30,Yes,38000,19.2,1.794816,5.501184,No,Unmarried,1,0,0,0,24,Yes,No,AMEX,26,1997.7
4839-KZEEWJ-N8U,Female,18,13,Sales,No,0,No,16000,13.7,0.47128,1.72072,No,Unmarried,3,0,0,1,33,No,Yes,Disc,0,2111.5
0694-FUKAXG-HHG,Male,66,10,Sales,No,19,No,80000,2.4,0.50688,1.41312,No,Married,2,6,1,2,20,No,Yes,Disc,26,4137.9
8930-KVONDZ-NNN,Male,32,18,Sales,No,1,No,53000,2.3,0.618033,0.600967,No,Unmarried,1,0,1,3,22,Yes,Yes,Visa,3,3357.2
6088-SCRRWD-QAY,Male,76,15,Sales,No,9,Yes,9000,11.6,0.493812,0.550188,No,Unmarried,1,0,0,3,20,Yes,No,Mast,27,444.8
9303-FZYCXF-SYD,Female,43,12,Labor,No,16,No,49000,6,2.09034,0.84966,No,Unmarried,1,5,1,3,22,No,No,Mast,25,1873.2
1241-AFAQMV-XB1,Female,44,12,Labor,No,20,No,54000,10.4,2.02176,3.59424,No,Married,2,1,1,3,25,Yes,Yes,Mast,7,3171.7
